,date,pred_Y,pred_Y_ratio,raw_Y,raw_lag,target_Y_ratio,cost,revenue,profit,benchmark_profit,abs_error,timeline,month
706,2012-12-07,5116.227192401886,-0.10695982,5008,5729.0,-0.126,10232.454384803772,15024.0,4791.545615196228,3566.0,108.22719240188599,2012-12-07,12
707,2012-12-08,3387.8009095788,-0.36971146,5582,5375.0,0.039,6775.6018191576,10163.4027287364,3387.8009095788,5375.0,2194.1990904212,2012-12-08,12
708,2012-12-09,3106.253126144409,-0.3797418,3228,5008.0,-0.355,6212.506252288818,9318.759378433228,3106.253126144409,-332.0,121.74687385559082,2012-12-09,12
709,2012-12-10,3362.1649655103683,-0.39767736,5170,5582.0,-0.074,6724.329931020737,10086.494896531105,3362.1649655103683,4346.0,1807.8350344896317,2012-12-10,12
710,2012-12-11,4013.4203753471375,0.24331483,5501,3228.0,0.704,8026.840750694275,12040.261126041412,4013.4203753471375,3228.0,1487.5796246528625,2012-12-11,12
711,2012-12-12,4155.347328782082,-0.19625777,5319,5170.0,0.029,8310.694657564163,12466.041986346245,4155.347328782082,5170.0,1163.6526712179184,2012-12-12,12
712,2012-12-13,5307.833348929882,-0.035114825,5532,5501.0,0.006,10615.666697859764,15923.500046789646,5307.833348929882,5501.0,224.16665107011795,2012-12-13,12
713,2012-12-14,4884.775835037231,-0.08163643,5611,5319.0,0.055,9769.551670074463,14654.327505111694,4884.775835037231,5319.0,726.2241649627686,2012-12-14,12
714,2012-12-15,5130.179250955582,-0.07263571,5047,5532.0,-0.088,10260.358501911163,15141.0,4880.641498088837,4077.0,83.17925095558167,2012-12-15,12
715,2012-12-16,4474.6518468260765,-0.2025215,3786,5611.0,-0.325,8949.303693652153,11358.0,2408.696306347847,136.0,688.6518468260765,2012-12-16,12
716,2012-12-17,3089.9892010092735,-0.38775724,4585,5047.0,-0.092,6179.978402018547,9269.96760302782,3089.9892010092735,3661.0,1495.0107989907265,2012-12-17,12
717,2012-12-18,4423.659170150757,0.16842562,5557,3786.0,0.468,8847.318340301514,13270.97751045227,4423.659170150757,3786.0,1133.3408298492432,2012-12-18,12
718,2012-12-19,4470.260601937771,-0.02502495,5267,4585.0,0.149,8940.521203875542,13410.781805813313,4470.260601937771,4585.0,796.7393980622292,2012-12-19,12
719,2012-12-20,4315.2061786055565,-0.22346479,4128,5557.0,-0.257,8630.412357211113,12384.0,3753.587642788887,1270.0,187.2061786055565,2012-12-20,12
720,2012-12-21,4537.086768746376,-0.13858235,3623,5267.0,-0.312,9074.173537492752,10869.0,1794.826462507248,335.0,914.086768746376,2012-12-21,12
721,2012-12-22,4052.205659866333,-0.018361032,1749,4128.0,-0.576,8104.411319732666,5247.0,-2857.411319732666,-3009.0,2303.205659866333,2012-12-22,12
722,2012-12-23,3805.130229473114,0.050270498,1787,3623.0,-0.507,7610.260458946228,5361.0,-2249.260458946228,-1885.0,2018.130229473114,2012-12-23,12
723,2012-12-24,3449.249637365341,0.9721267,920,1749.0,-0.474,6898.499274730682,2760.0,-4138.499274730682,-738.0,2529.249637365341,2012-12-24,12
724,2012-12-25,3625.861849308014,1.0290216,1013,1787.0,-0.433,7251.723698616028,3039.0,-4212.723698616028,-535.0,2612.861849308014,2012-12-25,12
725,2012-12-26,1867.7967262268066,1.0302138,441,920.0,-0.521,3735.5934524536133,1323.0,-2412.5934524536133,-517.0,1426.7967262268066,2012-12-26,12
726,2012-12-27,2289.7185986042023,1.2603343,2114,1013.0,1.087,4579.4371972084045,6342.0,1762.5628027915955,1013.0,175.71859860420227,2012-12-27,12
727,2012-12-28,1349.19406914711,2.059397,3095,441.0,6.018,2698.38813829422,4047.58220744133,1349.19406914711,441.0,1745.80593085289,2012-12-28,12
728,2012-12-29,2337.298628807068,0.10562852,1341,2114.0,-0.366,4674.597257614136,4023.0,-651.5972576141357,-205.0,996.2986288070679,2012-12-29,12
729,2012-12-30,3050.713678896427,-0.014308989,1796,3095.0,-0.42,6101.427357792854,5388.0,-713.4273577928543,-802.0,1254.7136788964272,2012-12-30,12
730,2012-12-31,2269.411496400833,0.69232774,2729,1341.0,1.035,4538.822992801666,6808.234489202499,2269.411496400833,1341.0,459.58850359916687,2012-12-31,12
